"EFF_DATE","STAR_COMPUTER_CODE","ROUTE_PORTION_TYPE","ROUTE_NAME","BODY_SEQ","TRANSITION_COMPUTER_CODE","POINT_SEQ","POINT","ICAO_REGION_CODE","POINT_TYPE","NEXT_POINT","ARPT_RWY_ASSOC"
"2023/11/30","FINGR.SLANT3","TRANSITION","AXXEE TRANSITION",,"AXXEE.SLANT3",20,"SEEVR","K4","WP   ","FOORS",""
"2023/11/30","FINGR.SLANT3","TRANSITION","AXXEE TRANSITION",,"AXXEE.SLANT3",30,"FOORS","K4","WP   ","AIRRE",""
"2023/11/30","FINGR.SLANT3","TRANSITION","AXXEE TRANSITION",,"AXXEE.SLANT3",40,"AIRRE","K4","WP   ","AXXEE",""
"2023/11/30","FINGR.SLANT3","TRANSITION","AXXEE TRANSITION",,"AXXEE.SLANT3",50,"AXXEE","K4","WP   ","",""
"2023/11/30","FINGR.SLANT3","TRANSITION","CAMAL TRANSITION",,"CAMAL.SLANT3",10,"FINGR","K4","RP   ","CUBAN",""
"2023/11/30","FINGR.SLANT3","TRANSITION","CAMAL TRANSITION",,"CAMAL.SLANT3",20,"CUBAN","K4","WP   ","REPAY",""
"2023/11/30","FINGR.SLANT3","TRANSITION","CAMAL TRANSITION",,"CAMAL.SLANT3",30,"REPAY","K4","WP   ","VENUE",""
"2023/11/30","FINGR.SLANT3","TRANSITION","CAMAL TRANSITION",,"CAMAL.SLANT3",40,"VENUE","K4","WP   ","CHCKN",""
"2023/11/30","FINGR.SLANT3","TRANSITION","CAMAL TRANSITION",,"CAMAL.SLANT3",50,"CHCKN","K4","WP   ","RUBBR",""
"2023/11/30","FINGR.SLANT3","TRANSITION","CAMAL TRANSITION",,"CAMAL.SLANT3",60,"RUBBR","K4","WP   ","CAMAL",""
"2023/11/30","FINGR.SLANT3","TRANSITION","CAMAL TRANSITION",,"CAMAL.SLANT3",70,"CAMAL","K4","WP   ","",""
"2023/11/30","FINGR.SLANT3","TRANSITION","DIRRK TRANSITION",,"DIRRK.SLANT3",10,"FINGR","K4","RP   ","CUBAN",""
"2023/11/30","FINGR.SLANT3","TRANSITION","DIRRK TRANSITION",,"DIRRK.SLANT3",20,"CUBAN","K4","WP   ","KIDDD",""
"2023/11/30","FINGR.SLANT3","TRANSITION","DIRRK TRANSITION",,"DIRRK.SLANT3",30,"KIDDD","K4","WP   ","RRONY",""
"2023/11/30","FINGR.SLANT3","TRANSITION","DIRRK TRANSITION",,"DIRRK.SLANT3",40,"RRONY","K4","WP   ","TRRRY",""
"2023/11/30","FINGR.SLANT3","TRANSITION","DIRRK TRANSITION",,"DIRRK.SLANT3",50,"TRRRY","K4","WP   ","JETTT",""
"2023/11/30","FINGR.SLANT3","TRANSITION","DIRRK TRANSITION",,"DIRRK.SLANT3",60,"JETTT","K4","WP   ","DIRRK",""
"2023/11/30","FINGR.SLANT3","TRANSITION","DIRRK TRANSITION",,"DIRRK.SLANT3",70,"DIRRK","K4","WP   ","",""
"2023/11/30","FINGR.SLANT3","TRANSITION","HITUG TRANSITION",,"HITUG.SLANT3",10,"FINGR","K4","RP   ","CUBAN",""
"2023/11/30","FINGR.SLANT3","TRANSITION","HITUG TRANSITION",,"HITUG.SLANT3",20,"CUBAN","K4","WP   ","REPAY",""
"2023/11/30","FINGR.SLANT3","TRANSITION","HITUG TRANSITION",,"HITUG.SLANT3",30,"REPAY","K4","WP   ","VENUE",""
"2023/11/30","FINGR.SLANT3","TRANSITION","HITUG TRANSITION",,"HITUG.SLANT3",40,"VENUE","K4","WP   ","CHCKN",""
"2023/11/30","FINGR.SLANT3","TRANSITION","HITUG TRANSITION",,"HITUG.SLANT3",50,"CHCKN","K4","WP   ","RUBBR",""
"2023/11/30","FINGR.SLANT3","TRANSITION","HITUG TRANSITION",,"HITUG.SLANT3",60,"RUBBR","K4","WP   ","SSLID",""
"2023/11/30","FINGR.SLANT3","TRANSITION","HITUG TRANSITION",,"HITUG.SLANT3",70,"SSLID","K4","WP   ","HITUG",""
"2023/11/30","FINGR.SLANT3","TRANSITION","HITUG TRANSITION",,"HITUG.SLANT3",80,"HITUG","K4","WP   ","",""
"2023/11/30","FINGR.SLANT3","TRANSITION","JRHED TRANSITION",,"JRHED.SLANT3",10,"FINGR","K4","RP   ","CUBAN",""
"2023/11/30","FINGR.SLANT3","TRANSITION","JRHED TRANSITION",,"JRHED.SLANT3",20,"CUBAN","K4","WP   ","KIDDD",""
"2023/11/30","FINGR.SLANT3","TRANSITION","JRHED TRANSITION",,"JRHED.SLANT3",30,"KIDDD","K4","WP   ","RRONY",""
"2023/11/30","FINGR.SLANT3","TRANSITION","JRHED TRANSITION",,"JRHED.SLANT3",40,"RRONY","K4","WP   ","TRRRY",""
"2023/11/30","FINGR.SLANT3","TRANSITION","JRHED TRANSITION",,"JRHED.SLANT3",50,"TRRRY","K4","WP   ","JETTT",""
"2023/11/30","FINGR.SLANT3","TRANSITION","JRHED TRANSITION",,"JRHED.SLANT3",60,"JETTT","K4","WP   ","JRHED",""
"2023/11/30","FINGR.SLANT3","TRANSITION","JRHED TRANSITION",,"JRHED.SLANT3",70,"JRHED","K4","WP   ","",""
"2023/11/30","FINGR.SLANT3","TRANSITION","KLAWW TRANSITION",,"KLAWW.SLANT3",10,"FINGR","K4","RP   ","CUBAN",""
"2023/11/30","FINGR.SLANT3","TRANSITION","KLAWW TRANSITION",,"KLAWW.SLANT3",20,"CUBAN","K4","WP   ","REPAY",""
"2023/11/30","FINGR.SLANT3","TRANSITION","KLAWW TRANSITION",,"KLAWW.SLANT3",30,"REPAY","K4","WP   ","VENUE",""
"2023/11/30","FINGR.SLANT3","TRANSITION","KLAWW TRANSITION",,"KLAWW.SLANT3",40,"VENUE","K4","WP   ","CHCKN",""
"2023/11/30","FINGR.SLANT3","TRANSITION","KLAWW TRANSITION",,"KLAWW.SLANT3",50,"CHCKN","K4","WP   ","RUBBR",""
"2023/11/30","FINGR.SLANT3","TRANSITION","KLAWW TRANSITION",,"KLAWW.SLANT3",60,"RUBBR","K4","WP   ","SSLID",""
"2023/11/30","FINGR.SLANT3","TRANSITION","KLAWW TRANSITION",,"KLAWW.SLANT3",70,"SSLID","K4","WP   ","KLAWW",""
"2023/11/30","FINGR.SLANT3","TRANSITION","KLAWW TRANSITION",,"KLAWW.SLANT3",80,"KLAWW","K4","WP   ","",""
"2023/11/30","FINGR.SLANT3","TRANSITION","RRONY TRANSITION",,"RRONY.SLANT3",10,"FINGR","K4","RP   ","CUBAN",""
"2023/11/30","FINGR.SLANT3","TRANSITION","RRONY TRANSITION",,"RRONY.SLANT3",20,"CUBAN","K4","WP   ","KIDDD",""
"2023/11/30","FINGR.SLANT3","TRANSITION","RRONY TRANSITION",,"RRONY.SLANT3",30,"KIDDD","K4","WP   ","RRONY",""
"2023/11/30","FINGR.SLANT3","TRANSITION","RRONY TRANSITION",,"RRONY.SLANT3",40,"RRONY","K4","WP   ","",""
"2023/11/30","FISSK.FISSK6","BODY","FISSK-HILLS",1,"",10,"HILLS","K5","RP   ","HAADN","MDW/31C"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-HILLS",1,"",20,"HAADN","K5","WP   ","HALIE","MDW/31C"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-HILLS",1,"",30,"HALIE","K5","RP   ","AZUMO","MDW/31C"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-HILLS",1,"",40,"AZUMO","K5","WP   ","OZZEY","MDW/31C"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-HILLS",1,"",50,"OZZEY","K5","WP   ","VEECK","MDW/31C"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-HILLS",1,"",60,"VEECK","K5","WP   ","FISSK","MDW/31C"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-HILLS",1,"",70,"FISSK","K5","WP   ","","MDW/31C"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-OLCYK",1,"",10,"OLCYK","K5","WP   ","HALIE","MDW/04R"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-OLCYK",1,"",20,"HALIE","K5","RP   ","AZUMO","MDW/04R"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-OLCYK",1,"",30,"AZUMO","K5","WP   ","OZZEY","MDW/04R"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-OLCYK",1,"",40,"OZZEY","K5","WP   ","VEECK","MDW/04R"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-OLCYK",1,"",50,"VEECK","K5","WP   ","FISSK","MDW/04R"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-OLCYK",1,"",60,"FISSK","K5","WP   ","","MDW/04R"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-TACTT",1,"",10,"TACTT","K5","WP   ","BOCAH","MDW/22L"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-TACTT",1,"",20,"BOCAH","K5","WP   ","LNANE","MDW/22L"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-TACTT",1,"",30,"LNANE","K5","WP   ","GERMN","MDW/22L"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-TACTT",1,"",40,"GERMN","K5","WP   ","HALIE","MDW/22L"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-TACTT",1,"",50,"HALIE","K5","RP   ","AZUMO","MDW/22L"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-TACTT",1,"",60,"AZUMO","K5","WP   ","OZZEY","MDW/22L"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-TACTT",1,"",70,"OZZEY","K5","WP   ","VEECK","MDW/22L"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-TACTT",1,"",80,"VEECK","K5","WP   ","FISSK","MDW/22L"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-TACTT",1,"",90,"FISSK","K5","WP   ","","MDW/22L"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-TINLY",1,"",10,"TINLY","K5","WP   ","HALIE","MDW/13C"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-TINLY",1,"",20,"HALIE","K5","RP   ","AZUMO","MDW/13C"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-TINLY",1,"",30,"AZUMO","K5","WP   ","OZZEY","MDW/13C"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-TINLY",1,"",40,"OZZEY","K5","WP   ","VEECK","MDW/13C"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-TINLY",1,"",50,"VEECK","K5","WP   ","FISSK","MDW/13C"
"2023/11/30","FISSK.FISSK6","BODY","FISSK-TINLY",1,"",60,"FISSK","K5","WP   ","","MDW/13C"
"2023/11/30","FISSK.FISSK6","TRANSITION","DROSE TRANSITION",,"DROSE.FISSK6",10,"FISSK","K5","WP   ","GOTNE",""
"2023/11/30","FISSK.FISSK6","TRANSITION","DROSE TRANSITION",,"DROSE.FISSK6",20,"GOTNE","K5","WP   ","TROLY",""
"2023/11/30","FISSK.FISSK6","TRANSITION","DROSE TRANSITION",,"DROSE.FISSK6",30,"TROLY","K5","WP   ","DROSE",""
"2023/11/30","FISSK.FISSK6","TRANSITION","DROSE TRANSITION",,"DROSE.FISSK6",40,"DROSE","K5","WP   ","",""
"2023/11/30","FLATI.FLATI3","BODY","FLATI-CAPTJ",1,"",10,"CAPTJ","K2","WP   ","XCUTV","DEN/25, DEN/26"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-CAPTJ",1,"",20,"XCUTV","K2","WP   ","LEKEE","DEN/25, DEN/26"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-CAPTJ",1,"",30,"LEKEE","K2","WP   ","SKEWD","DEN/25, DEN/26"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-CAPTJ",1,"",40,"SKEWD","K2","WP   ","YESSS","DEN/25, DEN/26"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-CAPTJ",1,"",50,"YESSS","K2","WP   ","TOTTT","DEN/25, DEN/26"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-CAPTJ",1,"",60,"TOTTT","K2","WP   ","ELLDO","DEN/25, DEN/26"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-CAPTJ",1,"",70,"ELLDO","K2","WP   ","FLATI","DEN/25, DEN/26"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-CAPTJ",1,"",80,"FLATI","K2","WP   ","","DEN/25, DEN/26"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-DOGGG",1,"",10,"DOGGG","K2","WP   ","FFFAT","DEN/35R"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-DOGGG",1,"",20,"FFFAT","K2","WP   ","HDGHG","DEN/35R"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-DOGGG",1,"",30,"HDGHG","K2","WP   ","XCUTV","DEN/35R"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-DOGGG",1,"",40,"XCUTV","K2","WP   ","LEKEE","DEN/35R"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-DOGGG",1,"",50,"LEKEE","K2","WP   ","SKEWD","DEN/35R"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-DOGGG",1,"",60,"SKEWD","K2","WP   ","YESSS","DEN/35R"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-DOGGG",1,"",70,"YESSS","K2","WP   ","TOTTT","DEN/35R"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-DOGGG",1,"",80,"TOTTT","K2","WP   ","ELLDO","DEN/35R"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-DOGGG",1,"",90,"ELLDO","K2","WP   ","FLATI","DEN/35R"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-DOGGG",1,"",100,"FLATI","K2","WP   ","","DEN/35R"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-HIMOM",1,"",10,"HIMOM","K2","WP   ","BABAA","DEN/34L, DEN/34R, DEN/35L"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-HIMOM",1,"",20,"BABAA","K2","WP   ","BAACK","DEN/34L, DEN/34R, DEN/35L"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-HIMOM",1,"",30,"BAACK","K2","WP   ","YESSS","DEN/34L, DEN/34R, DEN/35L"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-HIMOM",1,"",40,"YESSS","K2","WP   ","TOTTT","DEN/34L, DEN/34R, DEN/35L"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-HIMOM",1,"",50,"TOTTT","K2","WP   ","ELLDO","DEN/34L, DEN/34R, DEN/35L"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-HIMOM",1,"",60,"ELLDO","K2","WP   ","FLATI","DEN/34L, DEN/34R, DEN/35L"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-HIMOM",1,"",70,"FLATI","K2","WP   ","","DEN/34L, DEN/34R, DEN/35L"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-MLVVA",1,"",10,"MLVVA","K2","WP   ","ELLDO","DEN/07, DEN/08"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-MLVVA",1,"",20,"ELLDO","K2","WP   ","FLATI","DEN/07, DEN/08"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-MLVVA",1,"",30,"FLATI","K2","WP   ","","DEN/07, DEN/08"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-TSHNR",1,"",10,"TSHNR","K2","WP   ","BDUNN","DEN/16L, DEN/16R, DEN/17L, DEN/17R"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-TSHNR",1,"",20,"BDUNN","K2","WP   ","BSAFE","DEN/16L, DEN/16R, DEN/17L, DEN/17R"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-TSHNR",1,"",30,"BSAFE","K2","WP   ","ELLDO","DEN/16L, DEN/16R, DEN/17L, DEN/17R"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-TSHNR",1,"",40,"ELLDO","K2","WP   ","FLATI","DEN/16L, DEN/16R, DEN/17L, DEN/17R"
"2023/11/30","FLATI.FLATI3","BODY","FLATI-TSHNR",1,"",50,"FLATI","K2","WP   ","","DEN/16L, DEN/16R, DEN/17L, DEN/17R"
"2023/11/30","FLATI.FLATI3","TRANSITION","HIPEE TRANSITION",,"HIPEE.FLATI3",10,"FLATI","K2","WP   ","BBOCO",""
"2023/11/30","FLATI.FLATI3","TRANSITION","HIPEE TRANSITION",,"HIPEE.FLATI3",20,"BBOCO","K2","WP   ","FOLSM",""
"2023/11/30","FLATI.FLATI3","TRANSITION","HIPEE TRANSITION",,"HIPEE.FLATI3",30,"FOLSM","K2","WP   ","HIPEE",""
"2023/11/30","FLATI.FLATI3","TRANSITION","HIPEE TRANSITION",,"HIPEE.FLATI3",40,"HIPEE","K2","WP   ","",""
"2023/11/30","FLATI.FLATI3","TRANSITION","MJANE TRANSITION",,"MJANE.FLATI3",10,"FLATI","K2","WP   ","BBOCO",""
"2023/11/30","FLATI.FLATI3","TRANSITION","MJANE TRANSITION",,"MJANE.FLATI3",20,"BBOCO","K2","WP   ","FOLSM",""
"2023/11/30","FLATI.FLATI3","TRANSITION","MJANE TRANSITION",,"MJANE.FLATI3",30,"FOLSM","K2","WP   ","HIPEE",""
"2023/11/30","FLATI.FLATI3","TRANSITION","MJANE TRANSITION",,"MJANE.FLATI3",40,"HIPEE","K2","WP   ","MSTSH",""
"2023/11/30","FLATI.FLATI3","TRANSITION","MJANE TRANSITION",,"MJANE.FLATI3",50,"MSTSH","K1","WP   ","MJANE",""
"2023/11/30","FLATI.FLATI3","TRANSITION","MJANE TRANSITION",,"MJANE.FLATI3",60,"MJANE","K1","WP   ","",""
"2023/11/30","FLATI.FLATI3","TRANSITION","TOFUU TRANSITION",,"TOFUU.FLATI3",10,"FLATI","K2","WP   ","BBOCO",""
"2023/11/30","FLATI.FLATI3","TRANSITION","TOFUU TRANSITION",,"TOFUU.FLATI3",20,"BBOCO","K2","WP   ","FOLSM",""
"2023/11/30","FLATI.FLATI3","TRANSITION","TOFUU TRANSITION",,"TOFUU.FLATI3",30,"FOLSM","K2","WP   ","HIPEE",""
"2023/11/30","FLATI.FLATI3","TRANSITION","TOFUU TRANSITION",,"TOFUU.FLATI3",40,"HIPEE","K2","WP   ","GNOLA",""
"2023/11/30","FLATI.FLATI3","TRANSITION","TOFUU TRANSITION",,"TOFUU.FLATI3",50,"GNOLA","K1","WP   ","TOFUU",""
"2023/11/30","FLATI.FLATI3","TRANSITION","TOFUU TRANSITION",,"TOFUU.FLATI3",60,"TOFUU","K1","WP   ","",""
"2023/11/30","FLCHR.FLCHR1","BODY","FLCHR-ECAKO",1,"",10,"ECAKO","K2","WP   ","KEEKE","VGT"
"2023/11/30","FLCHR.FLCHR1","BODY","FLCHR-ECAKO",1,"",20,"KEEKE","K2","WP   ","GEOOF","VGT"
"2023/11/30","FLCHR.FLCHR1","BODY","FLCHR-ECAKO",1,"",30,"GEOOF","K2","WP   ","OPNOW","VGT"
"2023/11/30","FLCHR.FLCHR1","BODY","FLCHR-ECAKO",1,"",40,"OPNOW","K2","WP   ","FLCHR","VGT"
"2023/11/30","FLCHR.FLCHR1","BODY","FLCHR-ECAKO",1,"",50,"FLCHR","K2","WP   ","","VGT"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-GATEE",1,"",10,"GATEE","K7","WP   ","TERIE","CLT/05, CLT/36C, CLT/36L, CLT/36R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-GATEE",1,"",20,"TERIE","K7","WP   ","TYMER","CLT/05, CLT/36C, CLT/36L, CLT/36R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-GATEE",1,"",30,"TYMER","K7","WP   ","FIBBR","CLT/05, CLT/36C, CLT/36L, CLT/36R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-GATEE",1,"",40,"FIBBR","K7","WP   ","STOCR","CLT/05, CLT/36C, CLT/36L, CLT/36R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-GATEE",1,"",50,"STOCR","K7","WP   ","FFNSH","CLT/05, CLT/36C, CLT/36L, CLT/36R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-GATEE",1,"",60,"FFNSH","K7","WP   ","FLLGG","CLT/05, CLT/36C, CLT/36L, CLT/36R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-GATEE",1,"",70,"FLLGG","K7","WP   ","","CLT/05, CLT/36C, CLT/36L, CLT/36R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-HANDO",1,"",10,"HANDO","K7","WP   ","INNOR","CLT/18C, CLT/18L, CLT/18R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-HANDO",1,"",20,"INNOR","K7","WP   ","LEEKS","CLT/18C, CLT/18L, CLT/18R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-HANDO",1,"",30,"LEEKS","K7","WP   ","POORE","CLT/18C, CLT/18L, CLT/18R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-HANDO",1,"",40,"POORE","K7","WP   ","DOOMY","CLT/18C, CLT/18L, CLT/18R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-HANDO",1,"",50,"DOOMY","K7","WP   ","ZYMKO","CLT/18C, CLT/18L, CLT/18R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-HANDO",1,"",60,"ZYMKO","K7","WP   ","LLAPP","CLT/18C, CLT/18L, CLT/18R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-HANDO",1,"",70,"LLAPP","K7","WP   ","STOCR","CLT/18C, CLT/18L, CLT/18R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-HANDO",1,"",80,"STOCR","K7","WP   ","FFNSH","CLT/18C, CLT/18L, CLT/18R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-HANDO",1,"",90,"FFNSH","K7","WP   ","FLLGG","CLT/18C, CLT/18L, CLT/18R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-HANDO",1,"",100,"FLLGG","K7","WP   ","","CLT/18C, CLT/18L, CLT/18R"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-JRUTT",1,"",10,"JRUTT","K7","WP   ","INNOR","CLT/23"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-JRUTT",1,"",20,"INNOR","K7","WP   ","LEEKS","CLT/23"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-JRUTT",1,"",30,"LEEKS","K7","WP   ","POORE","CLT/23"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-JRUTT",1,"",40,"POORE","K7","WP   ","DOOMY","CLT/23"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-JRUTT",1,"",50,"DOOMY","K7","WP   ","ZYMKO","CLT/23"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-JRUTT",1,"",60,"ZYMKO","K7","WP   ","LLAPP","CLT/23"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-JRUTT",1,"",70,"LLAPP","K7","WP   ","STOCR","CLT/23"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-JRUTT",1,"",80,"STOCR","K7","WP   ","FFNSH","CLT/23"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-JRUTT",1,"",90,"FFNSH","K7","WP   ","FLLGG","CLT/23"
"2023/11/30","FLLGG.STOCR3","BODY","FLLGG-JRUTT",1,"",100,"FLLGG","K7","WP   ","","CLT/23"
"2023/11/30","FLLGG.STOCR3","TRANSITION","CHARLESTON TRANSITION",,"CHS.STOCR3",10,"FLLGG","K7","WP   ","CHRGR",""
"2023/11/30","FLLGG.STOCR3","TRANSITION","CHARLESTON TRANSITION",,"CHS.STOCR3",20,"CHRGR","K7","WP   ","MOPPR",""
"2023/11/30","FLLGG.STOCR3","TRANSITION","CHARLESTON TRANSITION",,"CHS.STOCR3",30,"MOPPR","K7","WP   ","CHS",""
"2023/11/30","FLLGG.STOCR3","TRANSITION","CHARLESTON TRANSITION",,"CHS.STOCR3",40,"CHS","","VORTAC","",""
"2023/11/30","FLLGG.STOCR3","TRANSITION","CHECR TRANSITION",,"CHECR.STOCR3",10,"FLLGG","K7","WP   ","CRVET",""
"2023/11/30","FLLGG.STOCR3","TRANSITION","CHECR TRANSITION",,"CHECR.STOCR3",20,"CRVET","K7","WP   ","CHVEE",""
"2023/11/30","FLLGG.STOCR3","TRANSITION","CHECR TRANSITION",,"CHECR.STOCR3",30,"CHVEE","K7","WP   ","CHECR",""
"2023/11/30","FLLGG.STOCR3","TRANSITION","CHECR TRANSITION",,"CHECR.STOCR3",40,"CHECR","K7","WP   ","",""
"2023/11/30","FLLGG.STOCR3","TRANSITION","PITRW TRANSITION",,"PITRW.STOCR3",10,"FLLGG","K7","WP   ","SHLBI",""
"2023/11/30","FLLGG.STOCR3","TRANSITION","PITRW TRANSITION",,"PITRW.STOCR3",20,"SHLBI","K7","WP   ","FFORD",""
"2023/11/30","FLLGG.STOCR3","TRANSITION","PITRW TRANSITION",,"PITRW.STOCR3",30,"FFORD","K7","WP   ","PITRW",""
"2023/11/30","FLLGG.STOCR3","TRANSITION","PITRW TRANSITION",,"PITRW.STOCR3",40,"PITRW","K7","WP   ","",""
"2023/11/30","FLM.KEKEE4","BODY","KEKEE",1,"",10,"KEKEE","K5","RP   ","","DAY, FFO, SGH"
"2023/11/30","FLM.KEKEE4","TRANSITION","FALMOUTH TRANSITION",,"FLM.KEKEE4",10,"KEKEE","K5","RP   ","BRYNN",""
"2023/11/30","FLM.KEKEE4","TRANSITION","FALMOUTH TRANSITION",,"FLM.KEKEE4",20,"BRYNN","K5","RP   ","LODLL",""
"2023/11/30","FLM.KEKEE4","TRANSITION","FALMOUTH TRANSITION",,"FLM.KEKEE4",30,"LODLL","K5","RP   ","FLM",""
"2023/11/30","FLM.KEKEE4","TRANSITION","FALMOUTH TRANSITION",,"FLM.KEKEE4",40,"FLM","","VOR/DME","",""
"2023/11/30","FLOSI.FLOSI4","BODY","FLOSI-HOKIR",1,"",10,"HOKIR","K6","WP   ","PHLBO","EWR"
"2023/11/30","FLOSI.FLOSI4","BODY","FLOSI-HOKIR",1,"",20,"PHLBO","K6","WP   ","SAX","EWR"
"2023/11/30","FLOSI.FLOSI4","BODY","FLOSI-HOKIR",1,"",30,"SAX","","VORTAC","SHAFF","EWR"
"2023/11/30","FLOSI.FLOSI4","BODY","FLOSI-HOKIR",1,"",40,"SHAFF","K6","RP   ","CRANK","EWR"
"2023/11/30","FLOSI.FLOSI4","BODY","FLOSI-HOKIR",1,"",50,"CRANK","K6","RP   ","FLOSI","EWR"
"2023/11/30","FLOSI.FLOSI4","BODY","FLOSI-HOKIR",1,"",60,"FLOSI","K6","RP   ","","EWR"
"2023/11/30","FLOSI.FLOSI4","TRANSITION","BARNES TRANSITION",,"BAF.FLOSI4",10,"FLOSI","K6","RP   ","HELON",""
"2023/11/30","FLOSI.FLOSI4","TRANSITION","BARNES TRANSITION",,"BAF.FLOSI4",20,"HELON","K6","RP   ","WEETS",""
"2023/11/30","FLOSI.FLOSI4","TRANSITION","BARNES TRANSITION",,"BAF.FLOSI4",30,"WEETS","K6","RP   ","TALCO",""
"2023/11/30","FLOSI.FLOSI4","TRANSITION","BARNES TRANSITION",,"BAF.FLOSI4",40,"TALCO","K6","RP   ","WIGAN",""
"2023/11/30","FLOSI.FLOSI4","TRANSITION","BARNES TRANSITION",,"BAF.FLOSI4",50,"WIGAN","K6","RP   ","BOWAN",""
"2023/11/30","FLOSI.FLOSI4","TRANSITION","BARNES TRANSITION",,"BAF.FLOSI4",60,"BOWAN","K6","RP   ","BAF",""
"2023/11/30","FLOSI.FLOSI4","TRANSITION","BARNES TRANSITION",,"BAF.FLOSI4",70,"BAF","","VORTAC","",""
