"EFF_DATE","DP_NAME","DP_COMPUTER_CODE","ROUTE_PORTION_TYPE","ROUTE_NAME","BODY_SEQ","TRANSITION_COMPUTER_CODE","POINT_SEQ","POINT","ICAO_REGION_CODE","POINT_TYPE","NEXT_POINT","ARPT_RWY_ASSOC"
"2023/11/30","KZLOV","KZLOV1.WINNZ","BODY","KZLOV-WINNZ",1,"",20,"KZLOV","CY","WP   ","","ARB/06, ARB/24, CYQG/07, CYQG/12, CYQG/25, CYQG/30, DET/07, DET/15, DET/25, DET/33, DTW/27L, DTW/27R, MTC/01, MTC/19, ONZ/04, ONZ/17, ONZ/22, ONZ/35, OZW/13, OZW/31, PTK/09L, PTK/09R, PTK/27L, PTK/27R, TTF/03, TTF/21, VLL/10, VLL/28, YIP/09, YIP/27"
"2023/11/30","LA GRANDE","LGD1.LGD","BODY","LGD",1,"",10,"LGD","","NDB","","LGD/12, LGD/17, LGD/30, LGD/35"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","DLREY-LADYJ",1,"",10,"LADYJ","K2","WP   ","MLIBU","LAX/24L"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","DLREY-LADYJ",1,"",20,"MLIBU","K2","WP   ","EYENO","LAX/24L"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","DLREY-LADYJ",1,"",30,"EYENO","K2","WP   ","ENNEY","LAX/24L"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","DLREY-LADYJ",1,"",40,"ENNEY","K2","WP   ","DLREY","LAX/24L"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","DLREY-LADYJ",1,"",50,"DLREY","K2","WP   ","","LAX/24L"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","DOCKR-LADYJ",1,"",10,"LADYJ","K2","WP   ","MLIBU","LAX/25R"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","DOCKR-LADYJ",1,"",20,"MLIBU","K2","WP   ","MKGEE","LAX/25R"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","DOCKR-LADYJ",1,"",30,"MKGEE","K2","WP   ","EVOSE","LAX/25R"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","DOCKR-LADYJ",1,"",40,"EVOSE","K2","WP   ","DOCKR","LAX/25R"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","DOCKR-LADYJ",1,"",50,"DOCKR","K2","WP   ","","LAX/25R"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","FABRA-LADYJ",1,"",10,"LADYJ","K2","WP   ","MLIBU","LAX/24R"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","FABRA-LADYJ",1,"",20,"MLIBU","K2","WP   ","EYENO","LAX/24R"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","FABRA-LADYJ",1,"",30,"EYENO","K2","WP   ","ENNEY","LAX/24R"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","FABRA-LADYJ",1,"",40,"ENNEY","K2","WP   ","FABRA","LAX/24R"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","FABRA-LADYJ",1,"",50,"FABRA","K2","WP   ","","LAX/24R"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","HIIPR-LADYJ",1,"",10,"LADYJ","K2","WP   ","MLIBU","LAX/25L"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","HIIPR-LADYJ",1,"",20,"MLIBU","K2","WP   ","MKGEE","LAX/25L"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","HIIPR-LADYJ",1,"",30,"MKGEE","K2","WP   ","EVOSE","LAX/25L"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","HIIPR-LADYJ",1,"",40,"EVOSE","K2","WP   ","HIIPR","LAX/25L"
"2023/11/30","LADYJ","LADYJ4.LADYJ","BODY","HIIPR-LADYJ",1,"",50,"HIIPR","K2","WP   ","","LAX/25L"
"2023/11/30","LADYJ","LADYJ4.LADYJ","TRANSITION","COREZ TRANSITION",,"LADYJ4.COREZ",10,"COREZ","K2","RP   ","MDWAY",""
"2023/11/30","LADYJ","LADYJ4.LADYJ","TRANSITION","COREZ TRANSITION",,"LADYJ4.COREZ",20,"MDWAY","K2","WP   ","SHORS",""
"2023/11/30","LADYJ","LADYJ4.LADYJ","TRANSITION","COREZ TRANSITION",,"LADYJ4.COREZ",30,"SHORS","K2","WP   ","BRRKK",""
"2023/11/30","LADYJ","LADYJ4.LADYJ","TRANSITION","COREZ TRANSITION",,"LADYJ4.COREZ",40,"BRRKK","K2","WP   ","OROSZ",""
"2023/11/30","LADYJ","LADYJ4.LADYJ","TRANSITION","COREZ TRANSITION",,"LADYJ4.COREZ",50,"OROSZ","K2","WP   ","RUGBY",""
"2023/11/30","LADYJ","LADYJ4.LADYJ","TRANSITION","COREZ TRANSITION",,"LADYJ4.COREZ",60,"RUGBY","K2","WP   ","LADYJ",""
"2023/11/30","LADYJ","LADYJ4.LADYJ","TRANSITION","COREZ TRANSITION",,"LADYJ4.COREZ",70,"LADYJ","K2","WP   ","",""
"2023/11/30","LADYJ","LADYJ4.LADYJ","TRANSITION","CSTRO TRANSITION",,"LADYJ4.CSTRO",10,"CSTRO","K2","WP   ","HEYJO",""
"2023/11/30","LADYJ","LADYJ4.LADYJ","TRANSITION","CSTRO TRANSITION",,"LADYJ4.CSTRO",20,"HEYJO","K2","WP   ","OROSZ",""
"2023/11/30","LADYJ","LADYJ4.LADYJ","TRANSITION","CSTRO TRANSITION",,"LADYJ4.CSTRO",30,"OROSZ","K2","WP   ","RUGBY",""
"2023/11/30","LADYJ","LADYJ4.LADYJ","TRANSITION","CSTRO TRANSITION",,"LADYJ4.CSTRO",40,"RUGBY","K2","WP   ","LADYJ",""
"2023/11/30","LADYJ","LADYJ4.LADYJ","TRANSITION","CSTRO TRANSITION",,"LADYJ4.CSTRO",50,"LADYJ","K2","WP   ","",""
"2023/11/30","LAKE CHARLES","LCH5.LCH","BODY","WEDRI-LCH",1,"",10,"LCH","","VORTAC","HOURN","CXO, DWH, IAH"
"2023/11/30","LAKE CHARLES","LCH5.LCH","BODY","WEDRI-LCH",1,"",20,"HOURN","K4","RP   ","WEDRI","CXO, DWH, IAH"
"2023/11/30","LAKE CHARLES","LCH5.LCH","BODY","WEDRI-LCH",1,"",30,"WEDRI","K4","RP   ","","CXO, DWH, IAH"
"2023/11/30","LAKE CHARLES","LCH5.LCH","TRANSITION","FIGHTING TIGERS TRANSITION",,"LCH5.LSU",10,"LSU","","VORTAC","LCH",""
"2023/11/30","LAKE CHARLES","LCH5.LCH","TRANSITION","FIGHTING TIGERS TRANSITION",,"LCH5.LSU",20,"LCH","","VORTAC","",""
"2023/11/30","LAKE HUGHES","LHS2.LHS","BODY","JAGEG-LHS",1,"",10,"LHS","","VORTAC","MOVIA","IYK/20"
"2023/11/30","LAKE HUGHES","LHS2.LHS","BODY","JAGEG-LHS",1,"",20,"MOVIA","K2","WP   ","JAGEG","IYK/20"
"2023/11/30","LAKE HUGHES","LHS2.LHS","BODY","JAGEG-LHS",1,"",30,"JAGEG","K2","WP   ","","IYK/20"
"2023/11/30","LAKEPORT","LAKPT3.ENI","BODY","CEVLA-ENI",1,"",10,"ENI","","VORTAC","HEBLU","1O2/10"
"2023/11/30","LAKEPORT","LAKPT3.ENI","BODY","CEVLA-ENI",1,"",20,"HEBLU","K2","WP   ","CEVLA","1O2/10"
"2023/11/30","LAKEPORT","LAKPT3.ENI","BODY","CEVLA-ENI",1,"",30,"CEVLA","K2","WP   ","","1O2/10"
"2023/11/30","LAKES","LAKES5.MCI","TRANSITION","COLUMBIA TRANSITION",,"LAKES5.COU",10,"COU","","VOR/DME","FRANC",""
"2023/11/30","LAKES","LAKES5.MCI","TRANSITION","COLUMBIA TRANSITION",,"LAKES5.COU",20,"FRANC","K3","RP   ","ANX",""
"2023/11/30","LAKES","LAKES5.MCI","TRANSITION","COLUMBIA TRANSITION",,"LAKES5.COU",30,"ANX","","VORTAC","MCI",""
"2023/11/30","LAKES","LAKES5.MCI","TRANSITION","COLUMBIA TRANSITION",,"LAKES5.COU",40,"MCI","","VORTAC","",""
"2023/11/30","LAKES","LAKES5.MCI","TRANSITION","FRANC TRANSITION",,"LAKES5.FRANC",10,"FRANC","K3","RP   ","ANX",""
"2023/11/30","LAKES","LAKES5.MCI","TRANSITION","FRANC TRANSITION",,"LAKES5.FRANC",20,"ANX","","VORTAC","MCI",""
"2023/11/30","LAKES","LAKES5.MCI","TRANSITION","FRANC TRANSITION",,"LAKES5.FRANC",30,"MCI","","VORTAC","",""
"2023/11/30","LAKES","LAKES5.MCI","TRANSITION","SPINNER TRANSITION",,"LAKES5.SPI",10,"SPI","","VORTAC","TWAIN",""
"2023/11/30","LAKES","LAKES5.MCI","TRANSITION","SPINNER TRANSITION",,"LAKES5.SPI",20,"TWAIN","K3","RP   ","MCI",""
"2023/11/30","LAKES","LAKES5.MCI","TRANSITION","SPINNER TRANSITION",,"LAKES5.SPI",30,"MCI","","VORTAC","",""
"2023/11/30","LAKES","LAKES5.MCI","TRANSITION","TWAIN TRANSITION",,"LAKES5.TWAIN",10,"TWAIN","K3","RP   ","MCI",""
"2023/11/30","LAKES","LAKES5.MCI","TRANSITION","TWAIN TRANSITION",,"LAKES5.TWAIN",20,"MCI","","VORTAC","",""
"2023/11/30","LALUZ","LALUZ6.LALUZ","BODY","FORPE-LALUZ",1,"",10,"LALUZ","K2","WP   ","FORPE","CHD/04L, CHD/04R, CHD/22L, CHD/22R, DVT/25L, DVT/25R, GEU/01, GEU/19, GYR/03, GYR/21, IWA/12C, IWA/12L, IWA/12R, IWA/30C, IWA/30L, IWA/30R, SDL/03, SDL/21"
"2023/11/30","LALUZ","LALUZ6.LALUZ","BODY","FORPE-LALUZ",1,"",20,"FORPE","K2","RP   ","","CHD/04L, CHD/04R, CHD/22L, CHD/22R, DVT/25L, DVT/25R, GEU/01, GEU/19, GYR/03, GYR/21, IWA/12C, IWA/12L, IWA/12R, IWA/30C, IWA/30L, IWA/30R, SDL/03, SDL/21"
"2023/11/30","LALUZ","LALUZ6.LALUZ","TRANSITION","ALBUQUERQUE TRANSITION",,"LALUZ6.ABQ",10,"ABQ","","VORTAC","SJN",""
"2023/11/30","LALUZ","LALUZ6.LALUZ","TRANSITION","ALBUQUERQUE TRANSITION",,"LALUZ6.ABQ",20,"SJN","","VORTAC","LALUZ",""
"2023/11/30","LALUZ","LALUZ6.LALUZ","TRANSITION","ALBUQUERQUE TRANSITION",,"LALUZ6.ABQ",30,"LALUZ","K2","WP   ","",""
"2023/11/30","LALUZ","LALUZ6.LALUZ","TRANSITION","MAXXO TRANSITION",,"LALUZ6.MAXXO",10,"MAXXO","K2","RP   ","JSSUA",""
"2023/11/30","LALUZ","LALUZ6.LALUZ","TRANSITION","MAXXO TRANSITION",,"LALUZ6.MAXXO",20,"JSSUA","K2","WP   ","SJN",""
"2023/11/30","LALUZ","LALUZ6.LALUZ","TRANSITION","MAXXO TRANSITION",,"LALUZ6.MAXXO",30,"SJN","","VORTAC","LALUZ",""
"2023/11/30","LALUZ","LALUZ6.LALUZ","TRANSITION","MAXXO TRANSITION",,"LALUZ6.MAXXO",40,"LALUZ","K2","WP   ","",""
"2023/11/30","LALUZ","LALUZ6.LALUZ","TRANSITION","ST JOHNS TRANSITION",,"LALUZ6.SJN",10,"SJN","","VORTAC","LALUZ",""
"2023/11/30","LALUZ","LALUZ6.LALUZ","TRANSITION","ST JOHNS TRANSITION",,"LALUZ6.SJN",20,"LALUZ","K2","WP   ","",""
"2023/11/30","LAMON","LAMON3.LAMON","BODY","LAMON",1,"",10,"LAMON","K1","RP   ","","DIJ/04, DIJ/22"
"2023/11/30","LAMPS","LAMPS8.AGJ","TRANSITION","STONEWALL TRANSITION",,"LAMPS8.STV",10,"STV","","VORTAC","AGJ",""
"2023/11/30","LAMPS","LAMPS8.AGJ","TRANSITION","STONEWALL TRANSITION",,"LAMPS8.STV",20,"AGJ","","VORTAC","",""
"2023/11/30","LAMPS","LAMPS8.AGJ","TRANSITION","WACO TRANSITION",,"LAMPS8.ACT",10,"ACT","","VORTAC","SONET",""
"2023/11/30","LAMPS","LAMPS8.AGJ","TRANSITION","WACO TRANSITION",,"LAMPS8.ACT",20,"SONET","K4","RP   ","AGJ",""
"2023/11/30","LAMPS","LAMPS8.AGJ","TRANSITION","WACO TRANSITION",,"LAMPS8.ACT",30,"AGJ","","VORTAC","",""
"2023/11/30","LARAMIE","LAR1.LAR","BODY","LAR",1,"",10,"LAR","","VOR/DME","","LAR/03, LAR/12, LAR/21, LAR/30"
"2023/11/30","LARGO","LARGO3.ABQ","TRANSITION","GALLUP TRANSITION",,"LARGO3.GUP",10,"GUP","","VORTAC","ABQ",""
"2023/11/30","LARGO","LARGO3.ABQ","TRANSITION","GALLUP TRANSITION",,"LARGO3.GUP",20,"ABQ","","VORTAC","",""
"2023/11/30","LARGO","LARGO3.ABQ","TRANSITION","RATTLESNAKE TRANSITION",,"LARGO3.RSK",10,"RSK","","VORTAC","HANOS",""
"2023/11/30","LARGO","LARGO3.ABQ","TRANSITION","RATTLESNAKE TRANSITION",,"LARGO3.RSK",20,"HANOS","K2","RP   ","ABQ",""
"2023/11/30","LARGO","LARGO3.ABQ","TRANSITION","RATTLESNAKE TRANSITION",,"LARGO3.RSK",30,"ABQ","","VORTAC","",""
"2023/11/30","LARGO","LARGO3.ABQ","TRANSITION","ZUNI TRANSITION",,"LARGO3.ZUN",10,"ZUN","","VORTAC","ABQ",""
"2023/11/30","LARGO","LARGO3.ABQ","TRANSITION","ZUNI TRANSITION",,"LARGO3.ZUN",20,"ABQ","","VORTAC","",""
"2023/11/30","LATVE","LATVE3.LATVE","BODY","AKADE-LATVE",1,"",10,"LATVE","K4","WP   ","CATEG","ELP/22, ELP/26L"
"2023/11/30","LATVE","LATVE3.LATVE","BODY","AKADE-LATVE",1,"",20,"CATEG","K4","WP   ","HIKEM","ELP/22, ELP/26L"
"2023/11/30","LATVE","LATVE3.LATVE","BODY","AKADE-LATVE",1,"",30,"HIKEM","K4","WP   ","AKADE","ELP/22, ELP/26L"
"2023/11/30","LATVE","LATVE3.LATVE","BODY","AKADE-LATVE",1,"",40,"AKADE","K4","WP   ","","ELP/22, ELP/26L"
"2023/11/30","LATVE","LATVE3.LATVE","BODY","KERGE-LATVE",1,"",10,"LATVE","K4","WP   ","DOTGE","ELP/04"
"2023/11/30","LATVE","LATVE3.LATVE","BODY","KERGE-LATVE",1,"",20,"DOTGE","K4","WP   ","KERGE","ELP/04"
"2023/11/30","LATVE","LATVE3.LATVE","BODY","KERGE-LATVE",1,"",30,"KERGE","K4","WP   ","","ELP/04"
"2023/11/30","LATVE","LATVE3.LATVE","BODY","MATLE-LATVE",1,"",10,"LATVE","K4","WP   ","CATEG","ELP/08R"
"2023/11/30","LATVE","LATVE3.LATVE","BODY","MATLE-LATVE",1,"",20,"CATEG","K4","WP   ","MATLE","ELP/08R"
"2023/11/30","LATVE","LATVE3.LATVE","BODY","MATLE-LATVE",1,"",30,"MATLE","K4","WP   ","","ELP/08R"
"2023/11/30","LATVE","LATVE3.LATVE","TRANSITION","CHISUM TRANSITION",,"LATVE3.CME",10,"CME","","VORTAC","RIICK",""
"2023/11/30","LATVE","LATVE3.LATVE","TRANSITION","CHISUM TRANSITION",,"LATVE3.CME",20,"RIICK","K2","WP   ","BLRNG",""
"2023/11/30","LATVE","LATVE3.LATVE","TRANSITION","CHISUM TRANSITION",,"LATVE3.CME",30,"BLRNG","K2","WP   ","AKASE",""
"2023/11/30","LATVE","LATVE3.LATVE","TRANSITION","CHISUM TRANSITION",,"LATVE3.CME",40,"AKASE","K2","WP   ","LATVE",""
"2023/11/30","LATVE","LATVE3.LATVE","TRANSITION","CHISUM TRANSITION",,"LATVE3.CME",50,"LATVE","K4","WP   ","",""
"2023/11/30","LAVAA","LAVAA6.LAVAA","BODY","PEGTY-LAVAA",1,"",10,"LAVAA","K1","RP   ","ARUPT","PDX/28L, PDX/28R"
"2023/11/30","LAVAA","LAVAA6.LAVAA","BODY","PEGTY-LAVAA",1,"",20,"ARUPT","K1","WP   ","KELYY","PDX/28L, PDX/28R"
"2023/11/30","LAVAA","LAVAA6.LAVAA","BODY","PEGTY-LAVAA",1,"",30,"KELYY","K1","WP   ","PEGTY","PDX/28L, PDX/28R"
"2023/11/30","LAVAA","LAVAA6.LAVAA","BODY","PEGTY-LAVAA",1,"",40,"PEGTY","K1","WP   ","","PDX/28L, PDX/28R"
"2023/11/30","LAVAA","LAVAA6.LAVAA","BODY","RIVRR-LAVAA",1,"",10,"LAVAA","K1","RP   ","OKKOR","PDX/10L, PDX/10R"
"2023/11/30","LAVAA","LAVAA6.LAVAA","BODY","RIVRR-LAVAA",1,"",20,"OKKOR","K1","WP   ","COSUG","PDX/10L, PDX/10R"
"2023/11/30","LAVAA","LAVAA6.LAVAA","BODY","RIVRR-LAVAA",1,"",30,"COSUG","K1","WP   ","RIVRR","PDX/10L, PDX/10R"
"2023/11/30","LAVAA","LAVAA6.LAVAA","BODY","RIVRR-LAVAA",1,"",40,"RIVRR","K1","WP   ","","PDX/10L, PDX/10R"
"2023/11/30","LAVAA","LAVAA6.LAVAA","TRANSITION","PENDLETON TRANSITION",,"LAVAA6.PDT",10,"PDT","","VORTAC","LAVAA",""
"2023/11/30","LAVAA","LAVAA6.LAVAA","TRANSITION","PENDLETON TRANSITION",,"LAVAA6.PDT",20,"LAVAA","K1","RP   ","",""
"2023/11/30","LAVAA","LAVAA6.LAVAA","TRANSITION","YAKIMA TRANSITION",,"LAVAA6.YKM",10,"YKM","","VORTAC","LAVAA",""
"2023/11/30","LAVAA","LAVAA6.LAVAA","TRANSITION","YAKIMA TRANSITION",,"LAVAA6.YKM",20,"LAVAA","K1","RP   ","",""
"2023/11/30","LAXX","LAXX1.SLI","BODY","SLI",1,"",10,"SLI","","VORTAC","","LAX/06L, LAX/06R, LAX/07L, LAX/07R, LAX/24L, LAX/24R, LAX/25L, LAX/25R"
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","IMPERIAL TRANSITION",,"LAXX1.IPL",10,"IPL","","VORTAC","PILLO",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","IMPERIAL TRANSITION",,"LAXX1.IPL",20,"PILLO","K2","RP   ","OCN",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","IMPERIAL TRANSITION",,"LAXX1.IPL",30,"OCN","","VORTAC","DANAH",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","IMPERIAL TRANSITION",,"LAXX1.IPL",40,"DANAH","K2","RP   ","SLI",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","IMPERIAL TRANSITION",,"LAXX1.IPL",50,"SLI","","VORTAC","",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","MISSION BAY TRANSITION",,"LAXX1.MZB",10,"MZB","","VORTAC","CARIF",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","MISSION BAY TRANSITION",,"LAXX1.MZB",20,"CARIF","K2","RP   ","OCN",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","MISSION BAY TRANSITION",,"LAXX1.MZB",30,"OCN","","VORTAC","DANAH",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","MISSION BAY TRANSITION",,"LAXX1.MZB",40,"DANAH","K2","RP   ","SLI",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","MISSION BAY TRANSITION",,"LAXX1.MZB",50,"SLI","","VORTAC","",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","OCEANSIDE TRANSITION",,"LAXX1.OCN",10,"OCN","","VORTAC","DANAH",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","OCEANSIDE TRANSITION",,"LAXX1.OCN",20,"DANAH","K2","RP   ","SLI",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","OCEANSIDE TRANSITION",,"LAXX1.OCN",30,"SLI","","VORTAC","",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","ROSIN TRANSITION",,"LAXX1.ROSIN",10,"ROSIN","P","RP   ","MALIT",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","ROSIN TRANSITION",,"LAXX1.ROSIN",20,"MALIT","P","RP   ","GOATZ",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","ROSIN TRANSITION",,"LAXX1.ROSIN",30,"GOATZ","P","RP   ","SXC",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","ROSIN TRANSITION",,"LAXX1.ROSIN",40,"SXC","","VORTAC","SLI",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","ROSIN TRANSITION",,"LAXX1.ROSIN",50,"SLI","","VORTAC","",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","THERMAL TRANSITION",,"LAXX1.TRM",10,"TRM","","VORTAC","HEMET",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","THERMAL TRANSITION",,"LAXX1.TRM",20,"HEMET","K2","RP   ","TUSTI",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","THERMAL TRANSITION",,"LAXX1.TRM",30,"TUSTI","K2","RP   ","SLI",""
"2023/11/30","LAXX","LAXX1.SLI","TRANSITION","THERMAL TRANSITION",,"LAXX1.TRM",40,"SLI","","VORTAC","",""
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","CLAWW-LBSTA",1,"",10,"LBSTA","K6","RP   ","SHAUN","BOS/09"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","CLAWW-LBSTA",1,"",20,"SHAUN","K6","WP   ","CLMPP","BOS/09"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","CLAWW-LBSTA",1,"",30,"CLMPP","K6","WP   ","CLAWW","BOS/09"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","CLAWW-LBSTA",1,"",40,"CLAWW","K6","WP   ","","BOS/09"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","KIRAA-LBSTA",1,"",10,"LBSTA","K6","RP   ","CAMWI","BOS/27"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","KIRAA-LBSTA",1,"",20,"CAMWI","K6","WP   ","HRALD","BOS/27"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","KIRAA-LBSTA",1,"",30,"HRALD","K6","WP   ","GLOWB","BOS/27"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","KIRAA-LBSTA",1,"",40,"GLOWB","K6","WP   ","KIRAA","BOS/27"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","KIRAA-LBSTA",1,"",50,"KIRAA","K6","WP   ","","BOS/27"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","NHANT-LBSTA",1,"",10,"LBSTA","K6","RP   ","SHAUN","BOS/04R"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","NHANT-LBSTA",1,"",20,"SHAUN","K6","WP   ","JENAA","BOS/04R"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","NHANT-LBSTA",1,"",30,"JENAA","K6","WP   ","HURBE","BOS/04R"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","NHANT-LBSTA",1,"",40,"HURBE","K6","WP   ","NHANT","BOS/04R"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","NHANT-LBSTA",1,"",50,"NHANT","K6","WP   ","","BOS/04R"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","TASKT-LBSTA",1,"",10,"LBSTA","K6","RP   ","SHAUN","BOS/15R"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","TASKT-LBSTA",1,"",20,"SHAUN","K6","WP   ","HEARR","BOS/15R"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","TASKT-LBSTA",1,"",30,"HEARR","K6","WP   ","BOATT","BOS/15R"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","TASKT-LBSTA",1,"",40,"BOATT","K6","WP   ","TASKT","BOS/15R"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","TASKT-LBSTA",1,"",50,"TASKT","K6","WP   ","","BOS/15R"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","TEKKK-LBSTA",1,"",10,"LBSTA","K6","RP   ","CAMWI","BOS/33L"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","TEKKK-LBSTA",1,"",20,"CAMWI","K6","WP   ","MYSTK","BOS/33L"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","TEKKK-LBSTA",1,"",30,"MYSTK","K6","WP   ","TEKKK","BOS/33L"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","TEKKK-LBSTA",1,"",40,"TEKKK","K6","WP   ","","BOS/33L"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","TJAYY-LBSTA",1,"",10,"LBSTA","K6","RP   ","SHAUN","BOS/22L, BOS/22R"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","TJAYY-LBSTA",1,"",20,"SHAUN","K6","WP   ","HEARR","BOS/22L, BOS/22R"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","TJAYY-LBSTA",1,"",30,"HEARR","K6","WP   ","BOATT","BOS/22L, BOS/22R"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","TJAYY-LBSTA",1,"",40,"BOATT","K6","WP   ","TJAYY","BOS/22L, BOS/22R"
"2023/11/30","LBSTA","LBSTA8.LBSTA","BODY","TJAYY-LBSTA",1,"",50,"TJAYY","K6","WP   ","","BOS/22L, BOS/22R"
"2023/11/30","LEDVE","LEDVE1.CEZ","BODY","CEZ",1,"",10,"CEZ","","VOR/DME","LEDVE","CEZ/03"
"2023/11/30","LEDVE","LEDVE1.CEZ","BODY","CEZ",1,"",20,"LEDVE","K2","RP   ","CEZ","CEZ/03"
"2023/11/30","LEDVE","LEDVE1.CEZ","BODY","CEZ",1,"",30,"CEZ","","VOR/DME","","CEZ/03"
"2023/11/30","LEDVE","LEDVE1.CEZ","BODY","ODROE-CEZ",1,"",10,"CEZ","","VOR/DME","ODROE","CEZ/21"
"2023/11/30","LEDVE","LEDVE1.CEZ","BODY","ODROE-CEZ",1,"",20,"ODROE","K2","RP   ","","CEZ/21"
"2023/11/30","LEEAH","LEEAH5.LEEAH","BODY","LEEAH",1,"",10,"LEEAH","K6","RP   ","","MIV/10, MIV/14, MIV/28, MIV/32"
"2023/11/30","LEEAH","LEEAH5.LEEAH","TRANSITION","COYLE TRANSITION",,"LEEAH5.CYN",10,"CYN","","VORTAC","LEEAH",""
"2023/11/30","LEEAH","LEEAH5.LEEAH","TRANSITION","COYLE TRANSITION",,"LEEAH5.CYN",20,"LEEAH","K6","RP   ","",""
"2023/11/30","LEEAH","LEEAH5.LEEAH","TRANSITION","SMYRNA TRANSITION",,"LEEAH5.ENO",10,"ENO","","VORTAC","LEEAH",""
"2023/11/30","LEEAH","LEEAH5.LEEAH","TRANSITION","SMYRNA TRANSITION",,"LEEAH5.ENO",20,"LEEAH","K6","RP   ","",""
"2023/11/30","LEEAH","LEEAH5.LEEAH","TRANSITION","WATERLOO TRANSITION",,"LEEAH5.ATR",10,"ATR","","VOR/DME","LEEAH",""
"2023/11/30","LEEAH","LEEAH5.LEEAH","TRANSITION","WATERLOO TRANSITION",,"LEEAH5.ATR",20,"LEEAH","K6","RP   ","",""
"2023/11/30","LEINY","LEINY6.LEINY","BODY","TONCA-LEINY",1,"",10,"LEINY","K3","WP   ","KUUGL","MSP/04, MSP/12L, MSP/12R, MSP/17, MSP/22, MSP/30L, MSP/30R, MSP/35"
